"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2016","2,988.05","2,988.05","2,988.05","2,988.05","","-0.56%"
"09/16/2016","3,005.00","2,969.75","3,010.00","2,968.75","","1.19%"
"09/15/2016","2,969.75","2,967.05","3,010.50","2,967.05","","0.09%"
"09/14/2016","2,967.05","2,979.00","3,010.50","2,967.05","","-0.40%"
"09/13/2016","2,979.00","2,976.15","3,010.00","2,975.65","","0.10%"
"09/12/2016","2,976.15","2,986.65","3,005.00","2,976.15","","-0.35%"
"09/11/2016","2,986.65","2,987.85","2,987.85","2,986.65","","-0.61%"
"09/09/2016","3,005.00","2,989.20","3,007.50","2,978.95","","0.53%"
"09/08/2016","2,989.20","2,987.50","3,005.50","2,982.80","","0.06%"
"09/07/2016","2,987.50","2,965.95","3,005.00","2,965.95","","0.73%"
"09/06/2016","2,965.95","2,998.65","3,005.00","2,965.95","","-1.09%"
"09/05/2016","2,998.65","2,997.65","3,004.00","2,995.95","","0.03%"
"09/04/2016","2,997.65","2,997.65","2,997.65","2,997.65","","0.29%"
"09/02/2016","2,988.95","2,977.45","2,988.95","2,977.45","","0.39%"
"09/01/2016","2,977.45","2,986.15","2,990.55","2,977.45","","-0.29%"
"08/31/2016","2,986.15","2,998.20","2,998.20","2,986.15","","-0.40%"
"08/30/2016","2,998.20","2,987.20","2,999.85","2,987.20","","0.37%"
"08/29/2016","2,987.20","3,008.85","3,008.85","2,987.20","","-0.72%"
"08/28/2016","3,008.85","3,008.85","3,008.85","3,008.85","","0.38%"
"08/26/2016","2,997.50","2,986.85","2,997.50","2,982.20","","0.36%"
"08/25/2016","2,986.85","2,990.95","2,997.50","2,985.70","","-0.14%"
"08/24/2016","2,990.95","2,992.00","3,000.00","2,987.75","","-0.01%"
"08/23/2016","2,991.35","2,972.55","3,005.00","2,972.55","","0.63%"
"08/22/2016","2,972.55","2,999.00","3,005.00","2,972.55","","-0.88%"
"08/21/2016","2,999.00","2,999.00","2,999.00","2,999.00","","0.38%"
"08/19/2016","2,987.50","2,975.35","2,987.50","2,975.35","","0.41%"
"08/18/2016","2,975.35","2,995.00","2,995.00","2,974.40","","-0.66%"
"08/17/2016","2,995.00","2,979.60","3,000.00","2,979.45","","0.52%"
"08/16/2016","2,979.60","3,010.00","3,010.00","2,974.10","","-1.01%"
"08/15/2016","3,010.00","2,975.25","3,010.00","2,975.15","","1.17%"
"08/14/2016","2,975.25","2,975.25","2,975.25","2,975.25","","-0.66%"
"08/12/2016","2,995.00","26.00","3,000.00","26.00","","11,419.23%"
"08/11/2016","26.00","2,957.70","2,972.90","26.00","","-99.12%"
"08/10/2016","2,957.70","2,845.00","2,958.50","2,844.00","","3.96%"
"08/09/2016","2,845.00","2,968.45","2,989.50","2,842.50","","-4.16%"
"08/08/2016","2,968.45","2,978.55","2,995.00","2,968.45","","-0.34%"
"08/07/2016","2,978.55","2,978.55","2,978.55","2,978.55","","-0.52%"
"08/05/2016","2,994.00","2,990.00","2,994.00","2,961.40","","0.13%"
"08/04/2016","2,990.00","2,983.10","2,995.00","2,967.25","","0.23%"
"08/03/2016","2,983.10","2,957.90","2,990.00","2,957.90","","0.87%"
"08/02/2016","2,957.40","2,984.50","2,990.00","2,949.45","","-0.89%"
"08/01/2016","2,984.00","2,933.35","2,985.00","2,933.35","","1.73%"
"07/31/2016","2,933.35","2,933.35","2,933.35","2,933.35","","-1.73%"
"07/29/2016","2,985.00","2,954.70","2,985.50","2,949.65","","1.03%"
"07/28/2016","2,954.70","2,938.75","2,985.00","2,934.60","","0.54%"
"07/27/2016","2,938.75","2,961.05","2,979.50","2,938.75","","-0.75%"
"07/26/2016","2,961.05","2,958.65","2,995.00","2,958.25","","0.08%"
"07/25/2016","2,958.65","2,963.90","2,980.50","2,958.65","","-0.18%"
"07/24/2016","2,963.90","2,963.90","2,963.90","2,963.90","","-0.56%"
"07/22/2016","2,980.50","2,950.65","2,980.50","1,502.56","","1.01%"
"07/21/2016","2,950.65","2,961.55","2,975.00","2,950.65","","-0.37%"
"07/20/2016","2,961.55","2,973.90","2,975.65","2,945.00","","-0.42%"
"07/19/2016","2,973.90","2,947.70","2,973.90","2,947.70","","0.89%"
"07/18/2016","2,947.70","2,983.30","2,983.30","2,947.70","","-1.19%"
"07/17/2016","2,983.30","2,983.30","2,983.30","2,983.30","","0.28%"
"07/15/2016","2,975.00","2,949.45","2,975.00","2,949.45","","0.87%"
"07/14/2016","2,949.45","2,951.45","2,965.00","2,949.45","","-0.07%"
"07/13/2016","2,951.45","2,951.35","2,970.00","2,951.35","","0.00%"
"07/12/2016","2,951.35","2,941.55","2,970.00","2,941.55","","0.33%"
"07/11/2016","2,941.55","2,950.75","2,968.00","2,941.55","","-0.31%"
"07/10/2016","2,950.75","2,950.75","2,950.75","2,950.75","","-0.48%"
"07/08/2016","2,965.00","2,953.85","2,968.00","2,946.00","","0.38%"
"07/07/2016","2,953.85","2,969.50","2,969.50","2,926.45","","-0.53%"
"07/06/2016","2,969.50","2,957.15","2,969.50","2,932.00","","0.42%"
"07/05/2016","2,957.15","2,927.50","2,963.00","2,927.50","","1.01%"
"07/04/2016","2,927.50","2,935.80","2,938.15","2,927.50","","-0.28%"
"07/03/2016","2,935.80","2,935.80","2,935.80","2,935.80","","-0.82%"
"07/01/2016","2,960.00","2,953.65","2,961.50","2,935.05","","0.23%"
"06/30/2016","2,953.10","2,964.50","2,964.50","2,936.25","","-0.38%"
"06/29/2016","2,964.50","2,936.25","2,964.50","2,933.95","","0.96%"
"06/28/2016","2,936.25","2,960.00","2,965.00","2,929.25","","-0.80%"
"06/27/2016","2,960.00","2,912.25","2,963.00","2,912.25","","1.64%"
"06/26/2016","2,912.25","2,912.25","2,912.25","2,912.25","","-1.50%"
"06/24/2016","2,956.50","2,938.75","2,958.00","2,924.75","","0.60%"
"06/23/2016","2,938.75","2,925.95","2,958.00","2,925.95","","0.44%"
"06/22/2016","2,925.95","2,962.20","2,963.50","2,925.95","","-1.22%"
"06/21/2016","2,962.20","2,941.95","2,962.50","2,940.10","","0.69%"
"06/20/2016","2,941.95","2,913.65","2,963.00","2,913.65","","0.97%"
"06/19/2016","2,913.65","2,931.45","2,931.45","2,913.65","","-1.37%"
"06/17/2016","2,954.00","2,957.00","2,957.00","2,921.90","","-0.10%"
"06/16/2016","2,957.00","2,922.80","2,960.00","2,922.40","","1.17%"
"06/15/2016","2,922.80","2,960.50","2,960.50","2,922.80","","-1.27%"
"06/14/2016","2,960.50","2,355.50","2,960.50","2,355.50","","25.68%"
"06/13/2016","2,355.50","2,955.00","2,955.00","2,323.00","","-20.29%"
"06/12/2016","2,955.00","2,955.00","2,955.00","2,955.00","","0.00%"
"06/10/2016","2,955.00","2,954.00","2,956.00","2,935.15","","0.03%"
"06/09/2016","2,954.00","2,953.00","2,954.00","2,931.85","","0.03%"
"06/08/2016","2,953.00","2,955.00","2,955.00","2,938.75","","-0.07%"
"06/07/2016","2,955.00","2,949.50","2,955.00","2,935.40","","0.19%"
"06/06/2016","2,949.50","2,960.00","2,960.00","2,890.55","","-0.35%"
"06/05/2016","2,960.00","2,960.00","2,960.00","2,960.00","","0.00%"
"06/03/2016","2,960.00","2,965.90","2,965.90","2,944.65","","-0.20%"
"06/02/2016","2,965.90","2,961.00","2,965.90","2,944.00","","0.17%"
"06/01/2016","2,961.00","2,944.00","2,969.45","2,944.00","","0.58%"
"05/31/2016","2,944.00","2,924.25","2,963.55","2,922.00","","0.68%"
"05/30/2016","2,924.25","2,944.00","2,988.60","2,924.25","","-0.67%"
"05/29/2016","2,944.00","2,944.00","2,944.00","2,944.00","","0.00%"
"05/27/2016","2,944.00","2,949.00","2,969.65","2,944.00","","-0.17%"
"05/26/2016","2,949.00","2,945.00","2,971.85","2,909.40","","0.14%"
"05/25/2016","2,945.00","2,945.00","2,945.00","2,913.05","","0.00%"
"05/24/2016","2,945.00","2,944.00","2,945.00","2,880.20","","0.03%"
